rf.img_name,truth,rf,svm,xgb,random,majority
76053_h_flip_rot_180.jpg,0.646256,0.646256,0.643848,0.606504,0.646256,0.627472
76053_h_flip_rot_90.jpg,0.649521,0.649521,0.648803,0.617432,0.648803,0.628099
77062_h_flip_rot_270.jpg,0.73501,0.733835,0.733835,0.733835,0.729709,0.73501
77062_h_flip_rot_90.jpg,0.737575,0.733316,0.733316,0.733316,0.660212,0.737575
77062_original.jpg,0.731486,0.730342,0.731486,0.731486,0.727589,0.730342
77062_rot_180.jpg,0.734998,0.732588,0.734998,0.734998,0.555984,0.732588
77062_rot_90.jpg,0.734342,0.730168,0.730168,0.734342,0.727237,0.730168
78004_h_flip_rot_180.jpg,0.785237,0.785237,0.785237,0.785237,0.758189,0.758189
78004_h_flip_rot_90.jpg,0.782832,0.782832,0.772637,0.782832,0.640116,0.754741
78004_h_flip.jpg,0.780989,0.780989,0.780989,0.780989,0.640087,0.758203
78004_original.jpg,0.784493,0.784493,0.779137,0.784493,0.696532,0.759869
78004_rot_270.jpg,0.783981,0.783981,0.778029,0.783981,0.700966,0.763779
78098_rot_90.jpg,0.630306,0.620335,0.620335,0.620335,0.620335,0.593197
79073_h_flip.jpg,0.768853,0.768648,0.768853,0.622521,0.664672,0.751621
79073_rot_180.jpg,0.769419,0.769419,0.769419,0.623035,0.769419,0.757403
79073_rot_90.jpg,0.769209,0.768576,0.769209,0.621215,0.671051,0.752191
80090_h_flip.jpg,0.785653,0.593164,0.785653,0.685304,0.685304,0.646794
8023_h_flip_rot_180.jpg,0.367468,0.367468,0.367468,0.367468,0.28389,0.28389
8023_h_flip.jpg,0.363897,0.363897,0.363897,0.363897,0.287548,0.287548
8023_original.jpg,0.375034,0.375034,0.367552,0.375034,0.283791,0.283791
8023_rot_180.jpg,0.376349,0.376349,0.376349,0.376349,0.322365,0.286407
8023_rot_90.jpg,0.366926,0.366926,0.36437,0.366926,0.283446,0.283446
81066_original.jpg,0.712691,0.712691,0.712691,0.600389,0.712691,0.632403
81090_h_flip_rot_180.jpg,0.666778,0.666778,0.666778,0.666778,0.572206,0.666778
81090_h_flip_rot_270.jpg,0.666772,0.661473,0.661473,0.661473,0.581313,0.661473
81090_h_flip_rot_90.jpg,0.665335,0.665335,0.665335,0.665335,0.644274,0.665335
81090_rot_180.jpg,0.669869,0.669869,0.669869,0.667714,0.568321,0.669869
81090_rot_270.jpg,0.667898,0.667898,0.667898,0.667898,0.566014,0.667898
81090_rot_90.jpg,0.668331,0.668331,0.668331,0.668331,0.577057,0.668331
81095_h_flip_rot_180.jpg,0.689682,0.689682,0.689682,0.689682,0.683374,0.657251
81095_h_flip_rot_270.jpg,0.686257,0.686257,0.686257,0.686257,0.645505,0.659313
81095_h_flip_rot_90.jpg,0.684538,0.684538,0.684538,0.684538,0.655997,0.655997
81095_original.jpg,0.680067,0.680067,0.680067,0.680067,0.660247,0.658964
81095_rot_270.jpg,0.679371,0.679371,0.679371,0.679371,0.676514,0.656861
81095_rot_90.jpg,0.676658,0.676658,0.676658,0.676658,0.638313,0.659727
85048_rot_90.jpg,0.751274,0.751274,0.751274,0.603058,0.603058,0.711217
86000_h_flip_rot_90.jpg,0.689287,0.689287,0.689287,0.594491,0.689287,0.594491
86000_rot_270.jpg,0.696837,0.696837,0.696837,0.58946,0.696837,0.58946
87046_h_flip_rot_270.jpg,0.657875,0.657875,0.657875,0.61724,0.657875,0.601366
87046_h_flip.jpg,0.657434,0.657434,0.657434,0.657434,0.489757,0.59926
92014_h_flip_rot_180.jpg,0.71734,0.71734,0.716515,0.71734,0.716515,0.681598
92014_h_flip_rot_270.jpg,0.716029,0.716029,0.716029,0.716029,0.715141,0.678401
92014_rot_270.jpg,0.712546,0.712546,0.712546,0.712546,0.553983,0.681452
94095_h_flip_rot_90.jpg,0.636375,0.59551,0.636339,0.562832,0.562832,0.617416
97010_h_flip_rot_90.jpg,0.712869,0.712869,0.712869,0.710951,0.599053,0.599053
97010_rot_90.jpg,0.720916,0.720916,0.720916,0.719643,0.696325,0.606616
97033_h_flip_rot_90.jpg,0.718338,0.718338,0.718338,0.680063,0.71229,0.680063
97033_rot_270.jpg,0.718532,0.718532,0.718532,0.677598,0.616229,0.677598
